[2025-01-18T15:04:55.822Z] The trainer for horse IS2017287494 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:04:59.065Z] The trainer for horse IS2017287494 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:05:01.035Z] The trainer for horse IS2017287494 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:05:09.640Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:05:11.296Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 7. til 11. júní. doesn't exist, please verify. Also Rider Ásta Björnsdóttir exists. 
[2025-01-18T15:05:14.046Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Ásta Björnsdóttir exists. 
[2025-01-18T15:05:16.233Z] The trainer for horse IS2017187902 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:05:21.057Z] The trainer for horse IS2017187902 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:05:23.614Z] The trainer for horse IS2017187902 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-18T15:05:27.017Z] The trainer for horse IS2017187902 for show Vorsýning Gaddstaðaflötum, dagana 30. maí til 4. júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-18T15:05:46.308Z] The trainer for horse IS2016284651 for show Miðsumarssýning Selfossi, dagana 25. til 29. júlí. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-18T15:05:48.246Z] The trainer for horse IS2016284651 for show Síðsumarssýning Gaddstaðaflötum við Hellu, dagana 15. til 19. ágúst. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-18T15:05:50.139Z] The trainer for horse IS2018182573 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:05:52.589Z] The trainer for horse IS2018182573 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:05:55.870Z] The trainer for horse IS2018182573 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:05:58.360Z] The trainer for horse IS2018182573 for show Vorsýning Gaddstaðaflötum, dagana 30. maí til 4. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:06:00.786Z] The trainer for horse IS2018182573 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:06:03.392Z] The trainer for horse IS2017281818 for show Síðsumarssýning á Gaddstaðaflötum við Hellu dagana 16. til 20. ágúst. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T15:06:05.959Z] The trainer for horse IS2017281818 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T15:06:07.808Z] The trainer for horse IS2017281818 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T15:06:10.680Z] The trainer for horse IS2017281818 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T15:06:12.534Z] The trainer for horse IS2017281818 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T15:06:14.685Z] The trainer for horse IS2019284981 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:06:17.178Z] The trainer for horse IS2019284981 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:06:19.628Z] The trainer for horse IS2017180693 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-18T15:06:27.298Z] The trainer for horse IS2017180693 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:06:36.296Z] The trainer for horse IS2017156296 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-18T15:06:38.671Z] The trainer for horse IS2017156296 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:06:40.589Z] The trainer for horse IS2017156296 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-18T15:06:43.296Z] The trainer for horse IS2017156296 for show Vorsýning Hólum í Hjaltadal, dagana 1. til 3. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-18T15:06:45.358Z] The trainer for horse IS2017156296 for show Vorsýning Hólum í Hjaltadal, dagana 2. til 4. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-18T15:06:47.390Z] The trainer for horse IS2017156296 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-18T15:06:50.268Z] The trainer for horse IS2018101486 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Ólöf Rún Guðmundsdóttir exists. 
[2025-01-18T15:06:52.225Z] The trainer for horse IS2018101486 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:06:54.021Z] The trainer for horse IS2018101486 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:07:06.888Z] The trainer for horse IS2017287547 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:07:12.204Z] The trainer for horse IS2018182122 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:07:19.243Z] The trainer for horse IS2019164227 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:07:21.730Z] The trainer for horse IS2019164227 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:07:24.148Z] The trainer for horse IS2018156285 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:07:28.645Z] The trainer for horse IS2018156285 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:07:31.090Z] The trainer for horse IS2018156285 for show Vorsýning Hólum í Hjaltadal, dagana 1. til 3. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T15:07:32.971Z] The trainer for horse IS2018156285 for show Vorsýning Hólum í Hjaltadal, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T15:07:34.987Z] The trainer for horse IS2018156285 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T15:07:44.325Z] The trainer for horse IS2016235536 for show Vorsýning Gaddstaðaflötum, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:07:48.567Z] The trainer for horse IS2016235536 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:07:56.256Z] The trainer for horse IS2019281514 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:07:59.125Z] The trainer for horse IS2017188804 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:08:02.509Z] The trainer for horse IS2017188804 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:08:05.019Z] The trainer for horse IS2017188804 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:08:06.986Z] The trainer for horse IS2017188804 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-18T15:08:09.142Z] The trainer for horse IS2017282799 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:08:13.593Z] The trainer for horse IS2018281901 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:08:15.988Z] The trainer for horse IS2018281901 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:08:17.866Z] The trainer for horse IS2018281901 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:08:20.826Z] The trainer for horse IS2018281901 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:08:22.975Z] The trainer for horse IS2018281901 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:08:25.569Z] The trainer for horse IS2018281901 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Eva Dyröy exists. 
[2025-01-18T15:08:28.091Z] The trainer for horse IS2019155052 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:08:30.564Z] The trainer for horse IS2019155052 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T15:08:32.605Z] The trainer for horse IS2019155052 for show Vorsýning Hólum í Hjaltadal, dagana 21. til 22. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-18T15:08:34.088Z] The trainer for horse IS2019102006 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Daníel Ingi Larsen exists. 
[2025-01-18T15:08:36.891Z] The trainer for horse IS2019102006 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:08:39.272Z] The trainer for horse IS2019102006 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:08:41.241Z] The trainer for horse IS2020284872 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:08:45.597Z] The trainer for horse IS2020284872 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:08:49.199Z] The trainer for horse IS2019280611 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-18T15:08:51.644Z] The trainer for horse IS2019280611 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-18T15:08:53.793Z] The trainer for horse IS2019280611 for show Vorsýning Rangárbökkum, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-18T15:08:55.729Z] The trainer for horse IS2019280611 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-18T15:09:04.027Z] The trainer for horse IS2017255054 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:09:06.140Z] The trainer for horse IS2017255054 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 12. til 16. ágúst. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:09:08.257Z] The trainer for horse IS2017255054 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:09:10.254Z] The trainer for horse IS2017255054 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:09:12.321Z] The trainer for horse IS2017255054 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:09:14.261Z] The trainer for horse IS2017255054 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:09:16.745Z] The trainer for horse IS2019184938 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T15:09:18.857Z] The trainer for horse IS2019184938 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T15:09:22.113Z] The trainer for horse IS2019184938 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T15:09:24.216Z] The trainer for horse IS2019184938 for show Vorsýning Brávöllum Selfossi, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T15:09:26.470Z] The trainer for horse IS2018288464 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T15:09:31.833Z] The trainer for horse IS2018288464 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T15:09:47.918Z] The trainer for horse IS2018285020 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Sara Ástþórsdóttir exists. 
[2025-01-18T15:09:56.704Z] The trainer for horse IS2019281512 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:09:58.933Z] The trainer for horse IS2019184872 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-18T15:10:01.173Z] The trainer for horse IS2018187142 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:10:03.331Z] The trainer for horse IS2018187142 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:10:05.421Z] The trainer for horse IS2019265509 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:10:07.678Z] The trainer for horse IS2019265509 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:10:11.000Z] The trainer for horse IS2018284744 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T15:10:16.695Z] The trainer for horse IS2018284744 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T15:10:18.896Z] The trainer for horse IS2018284744 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T15:10:21.600Z] The trainer for horse IS2018286587 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:10:24.450Z] The trainer for horse IS2018286587 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:10:29.056Z] The trainer for horse IS2018286587 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:10:31.705Z] The trainer for horse IS2019280711 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T15:10:34.286Z] The trainer for horse IS2019280711 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T15:10:36.544Z] The trainer for horse IS2019280711 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T15:10:38.840Z] The trainer for horse IS2017137486 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:10:40.975Z] The trainer for horse IS2017137486 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:10:43.304Z] The trainer for horse IS2017137486 for show Vorsýning Gaddstaðaflötum, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T15:10:45.474Z] The trainer for horse IS2019165600 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T15:10:47.588Z] The trainer for horse IS2017165636 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T15:10:48.119Z] The trainer for horse IS2017165636 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T15:10:50.462Z] The trainer for horse IS2017165636 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T15:10:57.767Z] The trainer for horse IS2018284500 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:11:03.238Z] The trainer for horse IS2019165600 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T15:11:05.852Z] The trainer for horse IS2017165636 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T15:11:06.393Z] The trainer for horse IS2017165636 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T15:11:08.619Z] The trainer for horse IS2017165636 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T15:11:20.902Z] The trainer for horse IS2020281514 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:11:24.820Z] The trainer for horse IS2020281514 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:11:26.983Z] The trainer for horse IS2016101130 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Konráð Valur Sveinsson exists. 
[2025-01-18T15:11:29.834Z] The trainer for horse IS2016101130 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:11:36.167Z] The trainer for horse IS2016101130 for show Vorsýning Hólum í Hjaltadal, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T15:11:50.313Z] The trainer for horse IS2017266018 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T15:11:52.987Z] The trainer for horse IS2019225709 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Benedikt Þór Kristjánsson exists. 
[2025-01-18T15:11:55.120Z] The trainer for horse IS2019225709 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benedikt Þór Kristjánsson exists. 
[2025-01-18T15:12:00.276Z] The trainer for horse IS2020287571 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:12:02.383Z] The trainer for horse IS2020287571 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:12:04.851Z] The trainer for horse IS2020256298 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:12:07.537Z] The trainer for horse IS2020256298 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T15:12:10.510Z] The trainer for horse IS2020235518 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-18T15:12:12.881Z] The trainer for horse IS2020235518 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-18T15:12:14.449Z] The trainer for horse IS2019184501 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T15:12:16.705Z] The trainer for horse IS2019184501 for show Vorsýning Rangárbökkum, vikuna 27. til 31. maí. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T15:12:18.923Z] The trainer for horse IS2018286188 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T15:12:24.699Z] The trainer for horse IS2018286188 for show Vorsýning Rangárbökkum, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T15:12:27.265Z] The trainer for horse IS2018257687 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T15:12:32.523Z] The trainer for horse IS2018257687 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T15:12:35.288Z] The trainer for horse IS2018257687 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 6. til 10 júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T15:12:38.314Z] The trainer for horse IS2018249201 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T15:12:44.356Z] The trainer for horse IS2019236132 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-18T15:12:46.154Z] The trainer for horse IS2017281816 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T15:12:52.336Z] The trainer for horse IS2018284172 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:12:54.402Z] The trainer for horse IS2018284172 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T15:13:02.127Z] The trainer for horse IS2018184873 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T15:13:04.191Z] The trainer for horse IS2018184873 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T15:13:06.284Z] The trainer for horse IS2018201185 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T15:13:08.502Z] The trainer for horse IS2018236673 for show Síðsumarssýning Hólum í Hjaltadal, dagana 21. til 24. ágúst. doesn't exist, please verify. Also Rider Björn Haukur Einarsson exists. 
[2025-01-18T15:13:13.338Z] The trainer for horse IS2018236673 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Björn Haukur Einarsson exists. 
[2025-01-18T15:13:15.302Z] The trainer for horse IS2018288560 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 19. til 22. ágúst. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
